LAMMPS data file via write_data, version 29 Sep 2021, timestep = 100000

2400 atoms
2 atom types

-0.14836035368979061 15.11303244228999 xlo xhi
-0.15282334317222368 15.56766404137185 ylo yhi
-1.130414272501163 115.15197388420064 zlo zhi
0 -6.929396157632531 0 xy xz yz

Masses

1 69.723
2 15.999

Atoms # atomic

13 1 0.9233510092209638 1.4708819724987692 4.496041887468672 0 0 0
957 1 2.1804197372458867 1.4833467708720616 -0.21696685517151848 1 0 1
1317 2 -0.1409159608336552 3.0389713952152753 3.3873786417859755 0 0 0
2069 2 3.1226358556136566 3.1363052051936164 0.7531910030385847 0 0 0
1587 2 1.4977403187030371 3.089561527176056 5.572836277967788 0 0 0
1694 2 2.4339207349034964 1.429660085282696 3.2285143835406984 0 0 0
869 1 3.3059470256185532 3.0330594181009283 2.6712140548680052 0 0 0
1095 2 4.196879152008077 1.5036444015863528 5.821636336469693 0 0 0
1196 2 0.6426999680330175 1.5135411716871054 0.9222674544976064 0 0 0
854 1 3.3840270658918796 -0.08606875871369797 2.783044726888478 0 0 0
356 1 -0.12164404438381063 -0.13560481735600083 1.5659760201082435 0 0 0
494 1 4.8529815248841235 -0.14905026154439424 -0.19001759203681323 0 0 0
2054 2 3.202340038926714 -0.004469057059982018 0.8368378246383077 0 0 0
1573 2 1.5885471443356547 -0.14682084036185897 5.4283736118149335 0 0 0
357 1 -0.28770490509082136 3.023836209005848 1.5327627710113747 0 0 0
1316 2 -0.07822800668780572 -0.021009585076226994 3.4540025647066805 0 0 0
1932 2 -0.7488053445116117 1.5699008292287158 12.949144330061506 0 0 0
150 1 1.6117470546227453 3.0502342499130846 9.147380349156814 0 0 0
372 1 2.735708654263958 1.4682314067601878 12.139152513338066 0 0 0
1455 2 0.88146456835246 1.4130264568959385 8.345154170800978 0 0 0
1826 2 0.07296937146629201 2.97279287603166 10.558396253239518 0 0 0
986 2 1.8598084197595268 3.0593690388225494 12.610617259323634 0 0 0
270 1 3.280515686515698 3.135029900410205 6.276402153476995 0 0 0
1230 2 3.3082040170034115 3.0730070433511973 8.200466259584164 0 0 0
1332 2 2.622567362014283 1.4759479864034901 10.255679458357587 0 0 0
972 2 1.9415855079701578 -0.05849297253792132 12.732097089020398 0 0 0
255 1 3.250855697423977 -0.024189602458154685 6.392226188248209 0 0 0
1215 2 3.3341620885072376 -0.08402208882601046 8.261973857222031 0 0 0
2065 2 1.9900410327281906 3.057638092626036 19.587784538626572 0 0 0
2051 2 2.0326631987793795 -0.09555657290020544 19.651528094577646 0 0 0
2185 2 0.42692792000027335 3.1359257333831376 17.597732738086066 0 0 0
506 1 0.3784830788128394 3.1002173952233583 13.815573688683878 0 0 0
611 1 1.040050285167074 1.5338363161001298 18.577124987481977 0 0 0
731 1 2.7778352427237483 1.4737400563258478 15.598212981225934 0 0 0
1093 2 -0.46775354975457173 1.5071034075882939 19.871302195609434 0 0 0
2292 2 1.0196450650674838 1.5189159477888932 14.948382465935126 0 0 0
1825 2 3.613720901930605 3.0616159886873695 15.062285312005304 0 0 0
1931 2 2.760300085894608 1.4848042114301712 17.5591646054897 0 0 0
267 1 -1.32050862685468 3.149243189295491 20.370602858465237 0 0 0
1811 2 3.6494116552143847 -0.07830071149871783 15.115646790010988 0 0 0
492 1 0.24785749060886642 -0.020895701773795156 13.990663547768298 0 0 0
2171 2 0.3951657201479468 -0.01900608006627033 17.631494777946376 0 0 0
253 1 -1.352720220509166 0.004665789878978616 20.351350096708032 0 0 0
9 1 -0.20551618633818136 1.5174437673334455 23.353555537847818 0 0 0
1691 2 1.318398992772105 1.5583770074032754 22.15721160303476 0 0 0
1452 2 -0.21213591771772555 1.5164554625139888 27.05067444258064 0 0 0
1227 2 -1.2530168051488244 3.0972457957110175 22.388995067224577 0 0 0
266 1 2.165001719238267 3.1284199951508658 25.067419527431564 0 0 0
1583 2 0.40467998780396 3.1252031299476273 24.32433710119005 0 0 0
865 1 2.218418527027459 3.1574383904805026 21.495076800281737 0 0 0
1092 2 3.1102689214245194 1.5602515197771796 24.593366276736315 0 0 0
1226 2 2.2176242047233856 3.2382688778923843 26.995118389172493 0 0 0
1569 2 0.5344219363472031 0.021218146018928907 24.23298790446494 0 0 0
851 1 2.126295367551579 -0.06933038146171466 21.590846999288015 0 0 0
1212 2 2.2772074195328296 -0.013838696371024278 27.034605793277926 0 0 0
252 1 2.190013488652009 0.004698554553553391 25.072905912324448 0 0 0
1213 2 -1.1953097470122949 -0.023498577590651992 22.32987596534728 0 0 0
368 1 1.452180336429378 1.5404696232553028 31.057825159119055 0 0 0
1808 2 -1.0478580575258092 -0.0323482716290272 29.365035576170637 0 0 0
502 1 -0.8215850566824887 3.051049603134469 32.80805197228191 0 0 0
727 1 1.5692159295284225 1.5939289466054756 34.565061405451566 0 0 0
488 1 -0.8534336599609211 -0.14824105521301648 32.84584584872929 0 0 0
1822 2 -1.1159467370000666 3.089458436491109 29.228365003581438 0 0 0
982 2 0.7646356368633562 3.233544462263102 31.530831883530915 0 0 0
1328 2 1.4861707208973303 1.5391035317995738 29.104586104259464 0 0 0
1928 2 -1.8475902051596576 1.5488278656068832 31.76813032030605 0 0 0
2288 2 -0.18940577442301265 1.5192703186230758 33.852821280878835 0 0 0
1821 2 2.414789538450185 3.1731917204510407 33.87631267238438 0 0 0
1807 2 2.4538840521351637 0.009912683599779148 34.023605254477175 0 0 0
968 2 0.6913713047058863 -0.06223751652720208 31.64403542576151 0 0 0
146 1 0.4894216428807423 3.1499030939488804 28.055402870664178 0 0 0
132 1 0.46139594739405476 -0.02482221027716061 28.014350961183606 0 0 0
8 1 3.1835784723709897 1.5618814383563047 28.04228073819224 0 0 0
728 1 -1.9865371210885583 1.4997307616117643 29.846405736991056 0 0 0
2181 2 -0.76337978549472 3.034248851248062 36.60097524651175 0 0 0
5 1 -1.4213923667631765 1.4804687316530463 42.2754047655151 0 0 0
607 1 -0.05403694762306044 1.519037800457085 37.62543601884359 0 0 0
2061 2 0.9257391814996856 3.0835917691310994 38.48957694164811 0 0 0
861 1 1.0901739364453613 3.1271031693068525 40.4551072795131 0 0 0
1089 2 -1.6261864456615651 1.4923456707331166 38.73215475630768 0 0 0
847 1 1.0886012873878355 -0.043432306596591946 40.36714674364178 0 0 0
1223 2 -2.40409756418256 3.031390692811616 41.123054688495365 0 0 0
1687 2 0.2311833217218764 1.5272206078639503 41.03434283291388 0 0 0
1927 2 1.7080600614958348 1.5817756253751776 36.51874869608092 0 0 0
1209 2 -2.3140973684306934 -0.02613288444623807 41.19481197329137 0 0 0
249 1 -2.504425100640808 -0.05907942043060285 39.31978636491109 0 0 0
2167 2 -0.901712588372864 -0.05105686400926435 36.569374307560736 0 0 0
2047 2 0.9627434696276569 -0.11382663002301956 38.432240686563894 0 0 0
263 1 -2.4942137146565155 3.155464197387607 39.241158941368596 0 0 0
1448 2 -1.3083184586610217 1.5563411519939927 45.92921069517086 0 0 0
1818 2 -2.1069397597180957 3.0873985202594842 48.09669648645124 0 0 0
142 1 -0.5397716884225527 3.052811268678373 46.94837305886915 0 0 0
1324 2 0.41079147886181433 1.4746145140274136 47.92474495997808 0 0 0
262 1 1.022255411052884 3.0456382573320533 43.99591317723442 0 0 0
1565 2 -0.6920835209311909 -0.0641920100656098 43.271618555276994 0 0 0
1088 2 1.9812097200646903 1.5219401732240225 43.46996135516164 0 0 0
1579 2 -0.6736988596835114 3.0525358671595084 43.14109923042584 0 0 0
1222 2 1.2775932863048518 3.092751404067128 45.855220706286396 0 0 0
1208 2 1.2698264060746918 -0.0438286632251052 45.90046302837262 0 0 0
1804 2 -2.1606669091349775 -0.12309704530331306 48.18574696712158 0 0 0
128 1 -0.6021661631811672 -0.0005007569234379283 46.9501236731575 0 0 0
248 1 1.1140296177240656 -0.03380545788695759 43.975447068423186 0 0 0
724 1 -2.9532279257353977 1.4942332857885572 48.78578926911917 0 0 0
1924 2 -2.8484275125381737 1.6131617065218402 50.68129426211129 0 0 0
364 1 0.6413581971778415 1.5358655376229184 49.83629543100227 0 0 0
498 1 -1.8010994157671065 3.0385559432398153 51.7371635199822 0 0 0
603 1 -1.2219059397942207 1.6016094739274005 56.33257257220346 0 0 0
723 1 0.6080736715906045 1.5868787023930504 53.42908926010977 0 0 0
2177 2 -1.9187675981032533 3.159882795995126 55.42041490506034 0 0 0
978 2 -0.34865202083671587 3.0545992424688664 50.22897769393348 0 0 0
2284 2 -1.0888925669233012 1.4865468311371166 52.64343707433163 0 0 0
1817 2 1.54177879585234 3.2100879736259316 52.84548964295865 0 0 0
1923 2 0.48300275072880616 1.5747526752959375 55.26781796569248 0 0 0
2163 2 -1.7900856186853045 -0.011972896978836883 55.47305457539199 0 0 0
484 1 -1.923995315515529 -0.024417300776255785 51.6705923865707 0 0 0
964 2 -0.32392297589544095 -0.03797831966321159 50.3677978414016 0 0 0
1803 2 1.4681079248958886 -0.0009339922874354589 52.98296890642097 0 0 0
1645 2 -0.2435331327336816 -0.10826543168908766 57.479991024908706 0 1 0
274 1 -0.1602880487042695 3.052998390401654 59.31611616561201 0 0 0
453 1 -0.13593199392066335 3.0199554938208317 63.245947170385286 1 0 0
2 1 -2.5797157065611396 1.5081297717476867 61.17232237953843 1 0 0
2297 2 -1.1428093644388038 1.5541263163787087 59.87686174389282 0 0 0
1351 2 -2.696537587635525 1.4599828146883964 57.58822664244796 1 0 0
